[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1374.0, 2902.0, 2416.0, 3144.0, 5425.0, 4848.0, 5156.0, 7327.0, 4527.0, 4190.0, 7680.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1362.0, 2870.0, 2541.0, 2815.0, 5155.0, 4793.0, 5102.0, 7617.0, 4867.0, 4475.0, 7680.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1368.0, 2913.0, 3142.0, 3126.0, 5040.0, 4780.0, 6022.0, 8169.0, 6216.0, 5226.0, 7808.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1406.0, 3017.0, 3279.0, 3255.0, 5037.0, 4770.0, 6039.0, 8012.0, 6210.0, 5011.0, 8000.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1416.0, 3044.0, 3279.0, 3193.0, 5037.0, 4748.0, 5988.0, 7817.0, 6032.0, 5021.0, 8240.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1414.0, 3035.0, 3283.0, 3184.0, 5034.0, 4746.0, 5973.0, 7699.0, 5925.0, 4967.0, 8384.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1418.0, 3036.0, 3296.0, 3196.0, 5038.0, 4731.0, 5950.0, 7604.0, 5868.0, 5395.0, 8496.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1420.0, 3044.0, 3324.0, 3200.0, 5036.0, 4701.0, 5883.0, 7452.0, 5718.0, 5449.0, 8536.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1418.0, 3020.0, 3309.0, 3192.0, 5028.0, 4705.0, 5894.0, 7432.0, 5663.0, 5431.0, 8552.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1420.0, 3010.0, 3298.0, 3192.0, 5024.0, 4678.0, 5855.0, 7306.0, 5569.0, 5389.0, 8560.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1416.0, 3001.0, 3303.0, 3191.0, 5014.0, 4675.0, 5868.0, 7344.0, 5634.0, 5478.0, 8584.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1412.0, 3001.0, 3316.0, 3180.0, 5023.0, 4691.0, 5923.0, 7347.0, 5594.0, 5486.0, 8592.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1412.0, 2986.0, 3304.0, 3186.0, 5036.0, 4698.0, 5928.0, 7257.0, 5517.0, 5539.0, 8624.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1422.0, 3014.0, 3311.0, 3203.0, 5035.0, 4683.0, 5881.0, 7227.0, 5486.0, 5525.0, 8608.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1416.0, 3013.0, 3331.0, 3171.0, 5028.0, 4654.0, 5874.0, 7167.0, 5444.0, 5565.0, 8576.0, 2400.0]
[1920.0, 7680.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 9600.0, 2400.0, 1422.0, 3020.0, 3319.0, 3202.0, 5030.0, 4620.0, 5782.0, 7185.0, 5505.0, 5595.0, 8608.0, 2400.0]
