1.037266319164473094e+00,3.105432666969010769e-01
4.824586955107262876e-01,-3.034571193136637035e-01
-1.648348964612542655e-01,5.787546284892057802e-01
2.372749997821907153e-01,2.869507451048189939e-01
9.450501185369031276e-01,2.609815148246934502e-01
3.124790206097489698e-01,1.272175721253010927e+00
7.383870705683950320e-01,-1.041505526542351179e-01
9.365758898511389319e-01,6.942328682720765309e-01
9.657875529058074227e-02,1.669305181638521818e-01
-6.863633351767084445e-02,4.381030331336220329e-01
-7.143506142527122904e-01,1.242965776743308215e+00
-4.954490164279424791e-01,-1.807538529775884473e-01
5.913496285400607344e-02,4.019183773160829309e-01
9.146890959008417976e-01,1.545453651532485928e+00
-1.282726312048672601e-01,9.731744511931692543e-01
-4.319054046222514653e-01,-1.035353779047178735e+00
2.108200204714737458e-01,-8.867220108039661763e-01
5.391793708106253913e-01,1.246614455806574595e+00
8.422158324720663281e-01,8.214069933495046216e-01
-1.912642060533814026e-01,-1.012054115937673693e+00
5.474841400892008769e-01,9.609431136593764577e-01
8.271948648554350303e-02,3.765133606275800071e-01
1.655667237076743070e-01,4.998687440166016405e-01
-3.521244355436059514e-01,1.101786179329399040e+00
1.312326517102838430e+00,1.587834021116323324e+00
6.037632785230692134e-01,7.755548540479854092e-01
3.381766747882847812e-01,7.194051242676777758e-01
1.359184901726994799e+00,1.217765368132299075e+00
-5.160659981787490969e-01,7.853659230950239545e-01
6.377264497796292231e-02,-2.191616375333982347e-01
-4.400560847494494610e-02,8.595429719473000052e-01
1.034194468491310914e+00,-4.824221628569563824e-01
6.005923148343623730e-01,-1.709400291714874287e-01
1.066369171743014599e+00,1.057451052353457710e+00
6.684831085253770677e-01,9.793191672476330156e-01
6.221499108834606107e-01,4.664285579709250840e-01
1.137649679871937103e+00,5.672064529795547427e-01
-4.572899519462444995e-01,4.993788335781016996e-01
1.552790100034132648e-01,7.031757923444629244e-01
-3.379423434259302694e-01,-3.062471546364901043e-01
4.389354575354831312e-03,7.175090166789163115e-01
1.997451624066051423e-01,6.239010767801597135e-01
7.255620505708380019e-01,5.400623244985469640e-01
1.071640357756245221e+00,6.657632862927013173e-01
1.886206613029444701e-01,2.207983733543537885e-02
2.533708502127248741e-01,-4.114911515129998643e-01
3.371887300612697036e-02,-9.349947517983847600e-03
-8.262317329456092541e-02,6.277369773745493653e-01
-7.376636434445651980e-03,2.526539933316773734e-01
-1.282283788317545303e-01,-1.014156248370722047e+00
2.939430862407425016e-01,1.434988494878671084e+00
1.412041749941292057e+00,1.166959766885772742e+00
5.243766949238938269e-01,-4.359939509463895968e-01
7.083104499425880718e-01,9.973639572235821760e-01
5.808510634727555022e-01,5.360060328386029305e-01
5.131853810956443773e-01,4.742491451745193265e-01
5.129513608304777650e-01,8.199091146377621708e-01
1.139975182573391144e-01,7.752359647152111677e-01
1.149793061288910012e+00,7.642930472592324165e-01
2.974250336899564862e-01,5.140071198213655990e-01
1.126267052477853969e+00,6.724729291641097229e-01
8.703896572218894345e-02,1.414318803665302937e+00
1.038911563202975952e+00,6.003305517862538299e-01
1.027796897815765220e+00,1.116309272623330573e+00
-2.776492941469742015e-01,2.431792225123610152e-01
-4.072526117137829638e-01,1.666628574197505930e-01
9.953121551194018535e-01,6.960882269670685130e-01
3.704877095574339863e-01,-4.513580698247665612e-02
1.380318469713357254e+00,6.771001337031345990e-02
9.248802214705109659e-01,-5.510875414217262236e-01
3.107724314871600502e-01,-1.331758998142255901e-02
1.285351533633346532e-01,2.439075267149067583e-01
3.044222648056590375e-01,4.080820540251466899e-01
-3.788101375893327960e-01,3.974420156875381194e-01
1.165938072897341637e+00,1.165942592443832471e+00
2.444841530527496753e-01,-2.324066683123280908e-01
4.763099697940820776e-01,6.003954201500227850e-01
-2.539232761305020292e-01,4.327532949662624695e-01
6.158156819337612387e-02,9.922521065979055255e-01
5.115448748843740567e-01,-3.505475481135310600e-01
2.517776801467350722e-01,4.139434780748759146e-01
6.230776755127470645e-01,5.760593459601864863e-01
1.431568842975893929e+00,-5.934974005454700663e-01
3.803208580244609172e-01,2.093598714499641383e-02
7.293154085693416278e-01,4.858219141082702475e-01
-2.004082708224999565e-01,-2.039268390474945347e-01
2.119163690437842473e-01,5.790439149433189714e-01
1.232688592907474678e+00,3.195735407375742132e-01
1.176598392310705510e+00,1.020382902303137218e+00
6.949375173007261708e-01,-1.657449963984150010e-01
-4.117636068320879028e-01,5.261659901284971852e-01
6.080113511709650531e-01,4.210861278499917759e-01
4.058885320438206934e-01,4.868030403556422581e-02
-2.512314787333078669e-01,9.841356154636626830e-01
5.754162589079259149e-01,7.457192844217541694e-01
-2.427735352684941006e-01,3.890319611520322018e-01
2.308188432346148233e-01,3.738187509498975825e-01
1.096179204040683031e+00,4.180243255139571290e-01
-4.112634036179405039e-01,8.020128440294200800e-01
3.626084998330359466e-01,1.077225687420003242e+00
1.054717830251686417e+00,1.451837288038770213e+00
1.678311466749190517e+00,1.603205607802442589e+00
1.813467602474569507e+00,1.113598984306110262e+00
1.345349636437563889e+00,1.000949626471545839e+00
1.220335152138606105e+00,9.975034935308009221e-01
1.177951225947639013e+00,1.894025524746744349e+00
1.654935779935517548e+00,1.064436457459038365e+00
1.872477030156298738e+00,1.753925708049330900e-02
1.519252102111804392e+00,1.106075419432833051e+00
1.505849041993339688e+00,1.033807754728389039e+00
1.936683655961898287e+00,2.169821342353209559e+00
1.544761560351741725e+00,8.267486032119498729e-01
2.651667767503808060e-01,9.614445549299007743e-01
1.118864947440852520e+00,1.025715088223895233e+00
1.237366315198849431e+00,1.806454275576401258e+00
1.126134143645532770e+00,1.427803007615371156e+00
1.603587718287931008e+00,2.293957780677656544e+00
1.047953226849629438e+00,1.297407885781074910e+00
1.395828287587728145e+00,8.967178568332273558e-01
1.151559339271604143e+00,1.760736426635015395e+00
1.085065846409184909e+00,1.326530131663892886e+00
1.529462391799948806e+00,1.918775460202978289e+00
8.884349167884836307e-01,1.803059475784449361e+00
1.012105497209794036e+00,1.054362282744161217e+00
1.186286860713199998e+00,1.375007622163555432e-01
1.164250748587700723e-01,1.204003931687193107e+00
1.411929685719917504e+00,8.688061360509669040e-01
1.065510008934447805e+00,1.286541975956221107e+00
1.057531313852973831e+00,1.774456669260611186e+00
1.683336624609729881e+00,9.120001262317918300e-01
8.999682769701604634e-01,8.430908739884322989e-01
4.145013007453186571e-01,9.063186500535130863e-01
9.906844173401280207e-01,7.728491533499521893e-01
1.217609906771498718e+00,1.679362304039038856e+00
1.411422343658433665e+00,9.705642004165588865e-01
1.356636062819112754e+00,1.229118408215695846e+00
1.106727040406794815e+00,6.063128678414204664e-01
1.420318248087731661e+00,2.894877503191048085e+00
4.552811614600930090e-01,7.860973100714707673e-01
7.130955460330761220e-01,1.025649883166988907e+00
1.298384102988632272e+00,1.234473958108711633e+00
1.283652064856013908e+00,1.148554536973246387e+00
1.810534901753917403e+00,1.811872544538520646e+00
9.787582876813081256e-01,1.695282318090752138e+00
1.091830480215228327e+00,9.758125469415689368e-01
1.588574866399229846e+00,1.096294146836774619e+00
1.470950456902812231e+00,1.326121387621734149e+00
2.072611540668507502e+00,1.543633173637946721e+00
4.969778866239857873e-01,1.437688305787472531e+00
4.390831612636577619e-01,2.202091380461180137e+00
1.551338326639397192e+00,2.684979016858314971e+00
2.279794430277365169e+00,6.524129893046954898e-01
1.034554828236181834e+00,1.824550274803868222e+00
1.519173767101010153e+00,1.149034565768545457e+00
1.248968055411048717e+00,1.419913022160536276e+00
1.609868904223343833e+00,1.824368927411822217e+00
1.668807388155122418e-01,-1.801559288397212022e-01
1.258118791451003249e+00,1.246418684799862397e+00
1.719184277418616791e+00,1.807171868418466332e+00
2.738027290706116723e+00,1.205832670946956231e+00
1.692145806266428076e+00,1.003422413941483349e+00
1.902058102932334682e+00,1.261335492317295914e+00
1.085429883236969317e+00,1.907907763548848834e+00
1.675664145641099223e+00,2.484968238120871753e+00
2.212326795997038964e+00,1.388497348510874252e+00
1.192912365092333671e+00,1.082846247454839261e+00
9.888179759038800976e-01,6.074479602601777772e-01
1.798987492504692920e+00,1.847418925743816942e+00
4.362999307426911333e-01,1.032246978650664282e+00
1.258432061517312350e+00,1.283178682748434829e+00
6.530536348511378764e-01,7.607770785581867701e-01
1.358737147853034344e+00,2.080786023168230692e+00
1.238763352081635682e+00,1.350911170675408446e+00
1.444919363184578254e+00,1.578342495747142138e+00
-1.511234856502529089e-01,8.882874726930509723e-01
7.801672657456726334e-01,2.155111538235995106e+00
1.645267441176107015e+00,1.460533663614062894e+00
9.312566518704818996e-01,7.786389081796399880e-01
1.204055739821405568e+00,1.030686225096588027e+00
9.197628407093276781e-01,5.861608807554342659e-01
2.171329998348110024e+00,1.268368001891975627e+00
1.604110640111719333e+00,1.996341710313871864e+00
1.097097128455251092e+00,1.431643729212213279e+00
6.510471337081046306e-01,1.505122914993318961e+00
1.577633792440033211e+00,1.285457554348387932e+00
1.865352194981271028e+00,4.441945256402300979e-01
2.393555890364666983e-01,1.737609442889498590e+00
1.795977498098912939e+00,9.202472477622157809e-01
1.011880905070111414e+00,1.171128428563575685e+00
9.990487700099027757e-01,1.870325979902622837e+00
1.559948311583351233e+00,1.834613698344873756e+00
1.107290825888846086e+00,1.370951758657332764e+00
1.301684212879555158e+00,8.209808465684778067e-01
8.694161834876554806e-01,1.061261763556406779e+00
1.327324308780060802e+00,1.149650005690860510e+00
2.042389435567845357e+00,1.102833258113147696e+00
4.975956297916589999e-01,1.132308610384938019e+00
1.064856432561331445e+00,1.108125845080221161e+00
1.490879351204239534e+00,6.200260867569999945e-01
1.247091203340287890e+00,4.137933602382445897e-01
2.263188653512307802e+00,2.439742936212171198e+00
1.748859468673284345e+00,2.301168022092372478e+00
2.361622716164705427e+00,1.470905179548321451e+00
2.555891706488106152e+00,2.466838847675805191e+00
2.217695661285578712e+00,2.030021309992287470e+00
1.386757385445445578e+00,2.883395149455939777e+00
9.743319264071874652e-01,2.701006653711680361e+00
2.450585894149170496e+00,2.026043516133998690e+00
2.311312604043394447e+00,2.058650175311548480e+00
2.713894147318885786e+00,1.316843709715307620e+00
2.090122936613016957e+00,1.960348530273614553e+00
3.099130789704078737e+00,2.604716301271522205e+00
2.165667458270123191e+00,2.468664384402324607e+00
2.638594909045570258e+00,2.360207760189251047e+00
1.154473311537474567e+00,3.268385167924794388e+00
2.390032683650550105e+00,1.522745941014146842e+00
2.243576644502980333e+00,2.457169661991990495e+00
1.126343048445439754e+00,1.573035520433604617e+00
2.265866210521996216e+00,2.040745174001936224e+00
1.990250329520668826e+00,1.177879669287622333e+00
2.159668159032710033e+00,3.376439653033263433e+00
2.136726651394924126e+00,8.146913868228975453e-01
1.729056386971539627e+00,1.632934421054166974e+00
2.689650903248382185e+00,2.178419205813222792e+00
1.711682019482239969e+00,1.989144173865757370e+00
2.040057459663774608e+00,1.597304659179013431e+00
2.040157006978072118e+00,2.740486178849193433e+00
2.634654036451764103e+00,2.290266919645158605e+00
2.012976810146525963e+00,2.690018559627321615e+00
1.510075071905167654e+00,1.898938500902573434e+00
1.539186582334883813e+00,2.432543253567837738e+00
2.807437104008123185e+00,1.456565037381698069e+00
1.933263668731711515e+00,1.735838887906364869e+00
1.978413096715386121e+00,2.295164346287660528e+00
1.729255233966765060e+00,1.688006646965681368e+00
2.074802465732421553e+00,1.067800193876539128e+00
2.348623362715749341e+00,1.608040416629420211e+00
1.558695670040755932e+00,2.080003086286494440e+00
2.230826684538206095e+00,1.458388688896897101e+00
3.754951383611882854e+00,2.795866742477074229e+00
2.292836797776186764e+00,2.838585531098283710e+00
2.110103709084350854e+00,1.790459826062740678e+00
2.170231593978205975e+00,2.216776767570177498e+00
2.932228545100020511e+00,2.175636476822117693e+00
1.927292884308618337e+00,2.050518546310844403e+00
1.865276764344361737e+00,1.391114937824504905e+00
2.704661103257736343e+00,2.516764918381024785e+00
2.330544769256857496e+00,2.342227395581987892e+00
2.431136633371713263e+00,2.833449212133430706e+00
2.714841630445729237e+00,2.675294240036613314e+00
1.355909528153437904e+00,1.735259819493923050e+00
2.724774977921734731e+00,1.919138529193165743e+00
2.167382225431696341e+00,2.038495123960346600e+00
1.295237276335737153e+00,1.878629497652438918e+00
1.350761943881314320e+00,2.724287117408438874e+00
1.715906071471922978e+00,2.204505380504454770e+00
2.244074229765164574e+00,2.002868329328193031e+00
1.406323585570455670e+00,1.355931343675540468e+00
1.063980431011568806e+00,2.129228860885807872e+00
1.525972946626293902e+00,1.075994309032844765e+00
1.810506284268452504e+00,2.354871027148055074e+00
4.519303800427587614e-01,1.578138274515603179e+00
2.498673856167869189e+00,1.572527916514084190e+00
2.744600651505204159e+00,2.723769219082461834e+00
2.267848989242678748e+00,1.340664630101630062e+00
1.436929478802543070e+00,3.108972180884583381e+00
2.756057942089109147e+00,2.969959535776087289e+00
1.276247963098976257e+00,1.639716791826575815e+00
1.274750481830698723e+00,2.189369001464202213e+00
2.728166045362199199e+00,3.009791114255169209e+00
