6.465984278965543064e-01,6.465984278965543064e-01
7.270670927536979633e-01,7.270670927536979633e-01
5.959301771584989416e-01,5.959301771584989416e-01
7.914130013248504847e-02,7.914130013248504847e-02
6.093538271122236200e-02,6.093538271122236200e-02
7.362671375864155987e-01,7.362671375864155987e-01
2.104610971786372020e-01,2.104610971786372020e-01
2.824997090333450367e-01,2.824997090333450367e-01
4.849886993634233701e-01,4.849886993634233701e-01
6.215363370711814855e-02,6.215363370711814855e-02
3.855368001477124107e-01,3.855368001477124107e-01
6.318586194290774782e-02,6.318586194290774782e-02
4.790298529308299746e-02,4.790298529308299746e-02
6.247975913619866484e-01,6.247975913619866484e-01
4.911469874566419258e-01,4.911469874566419258e-01
7.692991043337751855e-02,7.692991043337751855e-02
8.880597520469074579e-02,8.880597520469074579e-02
1.560864347473882030e-01,1.560864347473882030e-01
4.484880076091468104e-01,4.484880076091468104e-01
8.557461853850988065e-02,8.557461853850988065e-02
8.090982310448260328e-01,8.090982310448260328e-01
4.654441162913208196e-01,4.654441162913208196e-01
3.233926060165639438e-01,3.233926060165639438e-01
3.683626308412207839e-01,3.683626308412207839e-01
8.250967022216079139e-01,8.250967022216079139e-01
6.336952226608525418e-01,6.336952226608525418e-01
3.278631640008809467e-01,3.278631640008809467e-01
4.195835357175042302e-01,4.195835357175042302e-01
6.084542504603643875e-01,6.084542504603643875e-01
4.585807742487341132e-01,4.585807742487341132e-01
5.119186961603416908e-01,5.119186961603416908e-01
6.479543631254375269e-01,6.479543631254375269e-01
5.976160687746605582e-01,5.976160687746605582e-01
8.282919906670497268e-01,8.282919906670497268e-01
8.021598864062651213e-01,8.021598864062651213e-01
6.024594317737066440e-01,6.024594317737066440e-01
2.026195116930937234e-01,2.026195116930937234e-01
2.436373895135793277e-01,2.436373895135793277e-01
7.732017372377239517e-02,7.732017372377239517e-02
6.998676366599908272e-02,6.998676366599908272e-02
2.191786411482706531e-01,2.191786411482706531e-01
4.431476131259884377e-01,4.431476131259884377e-01
4.389073641903425971e-01,4.389073641903425971e-01
4.798768362596075865e-01,4.798768362596075865e-01
1.142009158355949128e-01,1.142009158355949128e-01
6.359921206495865453e-01,6.359921206495865453e-01
3.802551700383513533e-01,3.802551700383513533e-01
4.399287743325637212e-01,4.399287743325637212e-01
1.130097388592093133e-01,1.130097388592093133e-01
4.659036538850451492e-02,4.659036538850451492e-02
4.047842708888232943e-01,4.047842708888232943e-01
6.266022188299570361e-01,6.266022188299570361e-01
1.063881784358957361e-01,1.063881784358957361e-01
6.831475086782050621e-01,6.831475086782050621e-01
2.186032785159144898e-01,2.186032785159144898e-01
4.040591780358266938e-01,4.040591780358266938e-01
1.604407072392646794e-01,1.604407072392646794e-01
2.200174507663281154e-01,2.200174507663281154e-01
6.722732926291105082e-01,6.722732926291105082e-01
3.807179073888470877e-01,3.807179073888470877e-01
5.811853575653158632e-01,5.811853575653158632e-01
7.301011569815679669e-01,7.301011569815679669e-01
4.047456010064711673e-01,4.047456010064711673e-01
8.004118871371199706e-01,8.004118871371199706e-01
1.399342613431461824e-01,1.399342613431461824e-01
2.431797567017622286e-01,2.431797567017622286e-01
7.924898275518676982e-01,7.924898275518676982e-01
5.233188972227168501e-01,5.233188972227168501e-01
6.849617245692902756e-01,6.849617245692902756e-01
3.723382499992082262e-01,3.723382499992082262e-01
9.143088855853114677e-03,9.143088855853114677e-03
4.087122241314247173e-01,4.087122241314247173e-01
4.859001354758826427e-03,4.859001354758826427e-03
2.657000575821435451e-01,2.657000575821435451e-01
7.604212387700235443e-01,7.604212387700235443e-01
4.087592575304897780e-02,4.087592575304897780e-02
7.614237201059177451e-01,7.614237201059177451e-01
7.965415826722602177e-02,7.965415826722602177e-02
6.079169261972207083e-01,6.079169261972207083e-01
4.088934904998416803e-02,4.088934904998416803e-02
4.610236803357276036e-01,4.610236803357276036e-01
8.155889702433882782e-01,8.155889702433882782e-01
6.372634133345846941e-01,6.372634133345846941e-01
1.421387149115854731e-02,1.421387149115854731e-02
3.974069527067086716e-01,3.974069527067086716e-01
2.419823261863847108e-01,2.419823261863847108e-01
6.147931187290188726e-01,6.147931187290188726e-01
4.621857005496386450e-01,4.621857005496386450e-01
5.383813660809179114e-01,5.383813660809179114e-01
4.121238714173138806e-01,4.121238714173138806e-01
6.870413946980727382e-02,6.870413946980727382e-02
6.225118440864355618e-01,6.225118440864355618e-01
3.724197474008184017e-01,3.724197474008184017e-01
7.381657031960568993e-01,7.381657031960568993e-01
5.312263684162765731e-02,5.312263684162765731e-02
6.709032429260854968e-01,6.709032429260854968e-01
1.867527027420696761e-01,1.867527027420696761e-01
3.641905382033527871e-01,3.641905382033527871e-01
1.539050507014436131e-01,1.539050507014436131e-01
3.297680126859169891e-01,3.297680126859169891e-01
1.052636245737479825e+00,1.052636245737479825e+00
1.456765094059810028e+00,1.456765094059810028e+00
1.550904330200068237e+00,1.550904330200068237e+00
1.099674563257021287e+00,1.099674563257021287e+00
1.255438972212151061e+00,1.255438972212151061e+00
1.481530809694208362e+00,1.481530809694208362e+00
1.469153039386454918e+00,1.469153039386454918e+00
1.086108760129162132e+00,1.086108760129162132e+00
1.527143440028435162e+00,1.527143440028435162e+00
9.714962614581732492e-01,9.714962614581732492e-01
1.604814453030590782e+00,1.604814453030590782e+00
9.320035277468807777e-01,9.320035277468807777e-01
9.956597234523869577e-01,9.956597234523869577e-01
8.920179399304678514e-01,8.920179399304678514e-01
1.655343512005072348e+00,1.655343512005072348e+00
1.151620311656807116e+00,1.151620311656807116e+00
1.220022262369968580e+00,1.220022262369968580e+00
1.255776831595588394e+00,1.255776831595588394e+00
8.491185933853194756e-01,8.491185933853194756e-01
1.500955346513371369e+00,1.500955346513371369e+00
1.268538488188348357e+00,1.268538488188348357e+00
1.051787037856282803e+00,1.051787037856282803e+00
1.534771003147667567e+00,1.534771003147667567e+00
1.027653106487194545e+00,1.027653106487194545e+00
1.079242849831056894e+00,1.079242849831056894e+00
9.565435761346774424e-01,9.565435761346774424e-01
1.483772739183862877e+00,1.483772739183862877e+00
1.140277216786984349e+00,1.140277216786984349e+00
1.375385925415284039e+00,1.375385925415284039e+00
9.817574125264061369e-01,9.817574125264061369e-01
9.164156955271316463e-01,9.164156955271316463e-01
1.495254976777750766e+00,1.495254976777750766e+00
8.356840231822836307e-01,8.356840231822836307e-01
1.598725715548712456e+00,1.598725715548712456e+00
1.627457238402840289e+00,1.627457238402840289e+00
1.565343734623425132e+00,1.565343734623425132e+00
1.294288967442395411e+00,1.294288967442395411e+00
1.460672230137646910e+00,1.460672230137646910e+00
1.086895543368784578e+00,1.086895543368784578e+00
1.389552272369516173e+00,1.389552272369516173e+00
1.025859957467503802e+00,1.025859957467503802e+00
1.245386537420741124e+00,1.245386537420741124e+00
1.582069566022783924e+00,1.582069566022783924e+00
1.352925770773213188e+00,1.352925770773213188e+00
9.822245056818674769e-01,9.822245056818674769e-01
1.166423477886927573e+00,1.166423477886927573e+00
1.571726435255413890e+00,1.571726435255413890e+00
1.585575222701884002e+00,1.585575222701884002e+00
9.293955266800674186e-01,9.293955266800674186e-01
1.349605613031092277e+00,1.349605613031092277e+00
1.405077113164967528e+00,1.405077113164967528e+00
1.570848511244629098e+00,1.570848511244629098e+00
1.558586122760167392e+00,1.558586122760167392e+00
1.123573575922458101e+00,1.123573575922458101e+00
1.066061748510245932e+00,1.066061748510245932e+00
1.517386120568553043e+00,1.517386120568553043e+00
1.323862928602833611e+00,1.323862928602833611e+00
1.360625251210953346e+00,1.360625251210953346e+00
1.663701405130893818e+00,1.663701405130893818e+00
1.198482068879406226e+00,1.198482068879406226e+00
1.640893179957687575e+00,1.640893179957687575e+00
1.630884464839027270e+00,1.630884464839027270e+00
1.401406522858202441e+00,1.401406522858202441e+00
1.662016613181093172e+00,1.662016613181093172e+00
1.585164676584799537e+00,1.585164676584799537e+00
1.583733050237838169e+00,1.583733050237838169e+00
1.300362283748713654e+00,1.300362283748713654e+00
1.526161864222016051e+00,1.526161864222016051e+00
9.929821475215423465e-01,9.929821475215423465e-01
1.333310201177875909e+00,1.333310201177875909e+00
1.421945881410416668e+00,1.421945881410416668e+00
1.455204945281798556e+00,1.455204945281798556e+00
1.622969916130259538e+00,1.622969916130259538e+00
1.370665064658059595e+00,1.370665064658059595e+00
9.545872928410846781e-01,9.545872928410846781e-01
1.281623002415704038e+00,1.281623002415704038e+00
1.191536904611082637e+00,1.191536904611082637e+00
1.433374075344116427e+00,1.433374075344116427e+00
1.360070074507298887e+00,1.360070074507298887e+00
1.556295970111099880e+00,1.556295970111099880e+00
1.335387923221571960e+00,1.335387923221571960e+00
1.659140779193666315e+00,1.659140779193666315e+00
1.493056264923426468e+00,1.493056264923426468e+00
1.011231325119418933e+00,1.011231325119418933e+00
8.929752724115779250e-01,8.929752724115779250e-01
1.384449377742265064e+00,1.384449377742265064e+00
1.562544434296552209e+00,1.562544434296552209e+00
8.905616578377408832e-01,8.905616578377408832e-01
9.265752106430586998e-01,9.265752106430586998e-01
1.575343584808047037e+00,1.575343584808047037e+00
1.590020966037339001e+00,1.590020966037339001e+00
1.374384959682629193e+00,1.374384959682629193e+00
1.239702296690546213e+00,1.239702296690546213e+00
1.082652586767218539e+00,1.082652586767218539e+00
1.264793348783069815e+00,1.264793348783069815e+00
1.255264502531279636e+00,1.255264502531279636e+00
9.540705479109632403e-01,9.540705479109632403e-01
1.400580537833433059e+00,1.400580537833433059e+00
8.785897150621837515e-01,8.785897150621837515e-01
8.611263475888053520e-01,8.611263475888053520e-01
2.245942790451405546e+00,2.245942790451405546e+00
1.791271264993635537e+00,1.791271264993635537e+00
1.688110995526497016e+00,1.688110995526497016e+00
2.428486198713658339e+00,2.428486198713658339e+00
1.959879209550646539e+00,1.959879209550646539e+00
1.956453199811668764e+00,1.956453199811668764e+00
2.218160126199933746e+00,2.218160126199933746e+00
2.359965366702726275e+00,2.359965366702726275e+00
2.275845345485760784e+00,2.275845345485760784e+00
1.740378130345057173e+00,1.740378130345057173e+00
